I am the life of the party.,I don't talk a lot.,I feel comfortable around people.,I keep in the background.,I start conversations.,I have little to say.,I talk to a lot of different people at parties.,I don't like to draw attention to myself.,I don't mind being the center of attention.,I am quiet around strangers.,I get stressed out easily.,I am relaxed most of the time.,I worry about things.,I seldom feel blue.,I am easily disturbed.,I get upset easily.,I change my mood a lot.,I have frequent mood swings.,I get irritated easily.,I often feel blue.,I feel little concern for others.,I am interested in people.,I insult people.,I sympathize with others' feelings.,I am not interested in other people's problems.,I have a soft heart.,I am not really interested in others.,I take time out for others.,I feel others' emotions.,I make people feel at ease.,I am always prepared.,I leave my belongings around.,I pay attention to details.,I make a mess of things.,I get chores done right away.,I often forget to put things back in their proper place.,I like order.,I shirk my duties.,I follow a schedule.,I am exacting in my work.,I have a rich vocabulary.,I have difficulty understanding abstract ideas.,I have a vivid imagination.,I am not interested in abstract ideas.,I have excellent ideas.,I do not have a good imagination.,I am quick to understand things.,I use difficult words.,I spend time reflecting on things.,I am full of ideas.
0.08317891,0.04461128,0.24084215,0.1513089,0.112541325,0.058383826,0.13554981,0.09001806,0.10419597,0.1765021,1.0,0.5643811,0.6222751,0.39640284,0.44544995,0.64955366,0.46589157,0.585186,0.46657598,0.505709,0.040682405,0.046175692,0.114943594,0.08659299,0.02480904,0.07692645,0.026335735,0.055744886,0.094399676,0.13139449,0.107413046,0.08421647,0.06340028,0.28630653,0.083841115,0.13159364,0.054139435,0.18894885,0.07903632,0.055599693,0.017922562,0.15043408,0.026178548,0.08863721,0.12698546,0.026556432,0.1562103,0.015589652,0.070761405,0.026797548
0.12153603,0.04406004,0.27971828,0.09484598,0.13289352,0.046843816,0.14404058,0.041145656,0.14781341,0.1150685,0.5643811,1.0,0.37292537,0.3907303,0.32083982,0.4323973,0.34649712,0.40124702,0.36298993,0.41690123,-0.009145243,0.09591814,0.10239283,0.033612654,-0.0037450136,0.04344581,0.02202171,0.08710379,0.02019795,0.20102635,0.05601077,0.055887897,0.030338846,0.17954619,0.052710004,0.041676123,0.015048143,0.040527027,0.057836268,0.06495219,0.02256074,0.03047431,0.03725255,-0.016588714,0.12716235,0.024827756,0.091975346,0.0124765495,0.030968709,0.06947635
0.11931272,0.06819408,0.19974017,0.15780269,0.1071275,0.04620305,0.16754311,0.108196825,0.09393342,0.1814401,0.6222751,0.37292537,1.0,0.34761807,0.41621688,0.47747225,0.3211913,0.417156,0.31287944,0.4654574,0.09797166,0.06397758,0.09194109,0.120851286,0.05579119,0.12717557,0.037327316,0.045578055,0.13222125,0.0631499,0.0955245,0.09321491,0.09534199,0.2399388,0.102819726,0.08901756,0.087396435,0.16935235,0.08872741,0.020919498,0.056270983,0.10037287,0.039264813,0.046919387,0.10733005,0.041963518,0.12711982,0.034663532,0.14118557,0.02865353
0.13300638,0.11447116,0.3156586,0.17773598,0.1548642,0.10055075,0.16301748,0.13186984,0.1212576,0.1342351,0.39640284,0.3907303,0.34761807,1.0,0.33088338,0.3767911,0.39887226,0.5063501,0.31160316,0.7971767,0.05821536,0.081808284,0.14161268,0.04207136,-0.008927169,0.040403266,0.053816453,0.047282945,0.04194764,0.18362454,0.15106569,0.08484481,0.08649398,0.24598959,0.14766024,0.087226786,0.027739383,0.17739356,0.066003576,0.08663476,0.02830027,0.0273434,0.015476214,0.002303104,0.1441292,0.016094532,0.12461562,0.018734787,0.10257332,0.07434248
0.068543606,0.06322349,0.20626457,0.10032947,0.11124559,0.098002076,0.09609854,0.06871509,0.045563433,0.15691607,0.44544995,0.32083982,0.41621688,0.33088338,1.0,0.5343569,0.40689415,0.49989027,0.48748085,0.3946988,0.0701771,0.07048874,0.25898927,0.04908085,0.030999232,0.06096811,0.06617073,0.08571008,0.05143369,0.1409644,0.0785086,0.12597857,0.04575685,0.27705804,0.04763761,0.117215864,-0.01253181,0.16764131,0.06861585,0.018126674,0.09842042,0.1688461,0.042170648,0.09746759,0.12463731,0.0843121,0.17630775,0.07362497,0.052817382,0.07414423
0.046777833,0.02752079,0.21771649,0.0606474,0.09761114,0.032022104,0.073763914,0.006081776,0.024820944,0.11252638,0.64955366,0.4323973,0.47747225,0.3767911,0.5343569,1.0,0.5477485,0.65765154,0.7065096,0.49016935,0.057380054,0.10583063,0.20521513,0.08314764,0.052888274,0.09881695,0.077690706,0.07547255,0.053885113,0.13744974,0.11663504,0.12073322,0.05439288,0.28892577,0.10515541,0.13494498,0.011398044,0.14570068,0.057520125,0.040712424,0.051837467,0.14189042,0.023371374,0.08633028,0.08600407,0.03037101,0.1439828,0.021079967,0.045880377,0.016836705
0.04932869,0.06083037,0.20932455,0.08779213,0.110526055,0.036465015,0.103030436,0.022488907,0.034322295,0.15281229,0.46589157,0.34649712,0.3211913,0.39887226,0.40689415,0.5477485,1.0,0.76853627,0.517719,0.5370317,0.080341384,0.05458486,0.26503447,0.0057651084,-0.0064247344,0.025214484,0.054221082,0.038863268,-0.004311631,0.14636889,0.114245914,0.13311413,0.03052071,0.29391435,0.12315333,0.14118685,0.0565806,0.23645413,0.13469368,0.057437632,0.027700674,0.09974802,0.0141370045,0.044662077,0.08428246,0.02137103,0.058237605,0.011547901,0.04520424,0.0064969105
0.049076356,0.06620351,0.28946555,0.11294404,0.14344819,0.06443967,0.095141955,0.035524886,0.049194824,0.18348484,0.585186,0.40124702,0.417156,0.5063501,0.49989027,0.65765154,0.76853627,1.0,0.5397021,0.68864495,0.08259339,0.07841504,0.269537,0.055725966,0.016656155,0.06683904,0.07945833,0.086540304,0.041262455,0.19414863,0.1542891,0.15648852,0.05663718,0.3720793,0.17722903,0.15275827,0.02918786,0.24855545,0.12924348,0.07338202,0.04201496,0.08254439,0.022686645,0.03261311,0.11108275,0.0063709486,0.108120345,0.029264588,0.05447057,0.0050591137
0.038283538,0.046738707,0.2447865,0.06222611,0.11992952,0.04027284,0.094877504,0.039613187,0.033010505,0.13175166,0.46657598,0.36298993,0.31287944,0.31160316,0.48748085,0.7065096,0.517719,0.5397021,1.0,0.3660279,0.11778188,0.1350995,0.38003096,0.108826935,0.08111073,0.060721774,0.1867027,0.16629173,0.057191532,0.20239453,0.09437209,0.10731568,0.021620357,0.23294428,0.0914345,0.12014628,0.03907082,0.15419206,0.052295085,0.0025976743,0.017020153,0.10815268,0.00582594,0.08946318,0.069431886,0.027342057,0.07122352,0.025271034,-0.008730556,0.013716373
0.1673507,0.17373228,0.43182984,0.26519653,0.2496206,0.16714323,0.22192347,0.15899639,0.1601518,0.27906233,0.505709,0.41690123,0.4654574,0.7971767,0.3946988,0.49016935,0.5370317,0.68864495,0.3660279,1.0,0.041253425,0.15293826,0.1887522,0.0440076,0.024975676,0.04171738,0.10671575,0.07282172,0.0229082,0.20398143,0.14296292,0.1245214,0.07468844,0.39071888,0.16472553,0.1263492,0.0213002,0.25923127,0.111425385,0.08698055,0.029077535,0.059062235,0.044310175,0.03478667,0.14987808,0.051533777,0.10614105,0.037416227,0.10612862,0.062351126
0.047319934,0.11211813,0.1326068,0.0837363,0.111167334,0.11442843,0.10216045,0.016192729,-0.0067673377,0.080273695,0.040682405,-0.009145243,0.09797166,0.05821536,0.0701771,0.057380054,0.080341384,0.08259339,0.11778188,0.041253425,1.0,0.29137504,0.2919154,0.4534534,0.5027136,0.4123955,0.5007175,0.35650635,0.44412646,0.21924347,0.012041085,-0.0061059445,0.03811352,0.021712657,-0.018342048,0.037431676,0.071131885,0.1126676,0.033759948,0.035362963,0.07344854,0.0964167,0.068955295,0.09473917,0.040793713,0.06893466,0.030356377,0.02650638,0.12267888,0.012959768
0.18824962,0.31363615,0.46490973,0.22336644,0.33254072,0.29353538,0.35525957,0.19083971,0.20293157,0.25425553,0.046175692,0.09591814,0.06397758,0.081808284,0.07048874,0.10583063,0.05458486,0.07841504,0.1350995,0.15293826,0.29137504,1.0,0.115364,0.36534035,0.41651103,0.25916988,0.6792877,0.43698615,0.37992176,0.29877684,-0.017280353,-0.009037497,0.0727,0.064526595,0.02940087,0.014157872,0.020919252,0.11395713,0.081470326,0.035266954,0.025515467,0.052128557,0.13419841,0.089091234,0.11260076,0.12032786,0.00088799576,0.059491277,0.12995021,0.16533627
0.025848944,0.06757887,0.11604171,0.036955196,0.13112359,0.050161052,0.057497744,0.083457746,0.07348263,0.056282382,0.114943594,0.10239283,0.09194109,0.14161268,0.25898927,0.20521513,0.26503447,0.269537,0.38003096,0.1887522,0.2919154,0.115364,1.0,0.28963512,0.19062954,0.21663667,0.19929412,0.23913427,0.1641435,0.2646566,0.12224184,0.12342381,0.0836135,0.21397746,0.14124651,0.11976898,0.08351105,0.2751137,0.09149353,0.08468362,0.027201807,0.014564585,0.05323763,0.03421884,0.06058255,0.06285814,0.020007636,0.05486553,0.037981108,0.05526482
0.0827837,0.101125926,0.20013426,0.035975665,0.18837559,0.13729121,0.13788375,0.017459754,0.054972276,0.03767987,0.08659299,0.033612654,0.120851286,0.04207136,0.04908085,0.08314764,0.0057651084,0.055725966,0.108826935,0.0440076,0.4534534,0.36534035,0.28963512,1.0,0.52133745,0.47561532,0.46884152,0.47101152,0.68674284,0.3241476,0.03415896,0.045024924,0.10942492,0.07548912,0.06541819,0.018066198,0.04017399,0.101663016,0.04235062,0.044192128,-0.009399313,-0.017512651,0.07055424,0.049342193,0.06516599,0.060626414,0.0072844364,0.022534993,0.18088244,0.0616227
0.089389116,0.17930923,0.1902073,0.08901671,0.17702606,0.14385815,0.14292817,0.06568237,0.045252036,0.14319246,0.02480904,-0.0037450136,0.05579119,-0.008927169,0.030999232,0.052888274,-0.0064247344,0.016656155,0.08111073,0.024975676,0.5027136,0.41651103,0.19062954,0.52133745,1.0,0.33094203,0.60611355,0.39157107,0.5020479,0.23558478,0.015962642,0.005319515,0.01795567,0.018858366,0.020210098,0.024351353,0.0076956954,0.09335018,0.02760958,0.009750003,0.03927442,0.045925602,0.06930248,0.11345824,0.03431646,0.11807128,0.00011943831,0.034527436,0.13129747,0.0833291
0.04753333,0.065993436,0.09838829,0.03649175,0.12874666,0.0472656,0.07765607,0.020061607,0.039121713,0.03187109,0.07692645,0.04344581,0.12717557,0.040403266,0.06096811,0.09881695,0.025214484,0.06683904,0.060721774,0.04171738,0.4123955,0.25916988,0.21663667,0.47561532,0.33094203,1.0,0.30625737,0.33514026,0.48925826,0.28426942,-0.009898733,0.0020484212,0.040924847,0.032895666,0.04217783,0.0039653378,0.023095842,0.024518896,0.1023344,0.037325595,0.07711912,0.021355856,0.082972646,0.044427544,0.032847103,0.06262071,0.060289584,0.07677108,0.13984628,0.0075602434
0.16489412,0.30151883,0.37192863,0.20270295,0.2667271,0.3125075,0.26628137,0.15613702,0.12899835,0.22091755,0.026335735,0.02202171,0.037327316,0.053816453,0.06617073,0.077690706,0.054221082,0.07945833,0.1867027,0.10671575,0.5007175,0.6792877,0.19929412,0.46884152,0.60611355,0.30625737,1.0,0.49240997,0.45214677,0.27733245,0.031691026,-0.0073637962,0.04100162,0.05105154,0.022235585,0.017111737,0.034783307,0.11923159,0.027323166,0.035275433,0.018976534,0.06632182,0.07450014,0.12130927,0.07131469,0.13388741,0.010622757,0.000533891,0.08453686,0.106101304
0.10720551,0.17756106,0.29182512,0.105103225,0.27217352,0.17539057,0.23137476,0.043537486,0.06857951,0.12141305,0.055744886,0.08710379,0.045578055,0.047282945,0.08571008,0.07547255,0.038863268,0.086540304,0.16629173,0.07282172,0.35650635,0.43698615,0.23913427,0.47101152,0.39157107,0.33514026,0.49240997,1.0,0.3893584,0.39440474,0.09840134,-0.004395593,0.09459863,0.049436197,0.107341826,0.033448122,0.07397589,0.12372526,0.12352726,0.06806575,0.009435791,-0.007436993,0.08803235,0.05710639,0.06553658,0.08505023,0.036820862,0.021772431,0.0980369,0.07762834
0.10049684,0.13534723,0.1605913,0.02995754,0.19259997,0.13367943,0.15788597,0.056231435,0.06724365,0.06355422,0.094399676,0.02019795,0.13222125,0.04194764,0.05143369,0.053885113,-0.004311631,0.041262455,0.057191532,0.0229082,0.44412646,0.37992176,0.1641435,0.68674284,0.5020479,0.48925826,0.45214677,0.3893584,1.0,0.30969957,-0.0023196868,0.028684977,0.089337856,0.030163681,0.038038,-0.009475556,0.033338122,0.05862116,0.053137884,0.028241504,0.018831087,0.032301992,0.1688413,0.08436379,0.07511728,0.1190685,0.019346677,0.04103228,0.22363508,0.09287794
0.2798193,0.18752873,0.44658133,0.1944658,0.46727186,0.20902066,0.3211122,0.10618715,0.23055367,0.2308576,0.13139449,0.20102635,0.0631499,0.18362454,0.1409644,0.13744974,0.14636889,0.19414863,0.20239453,0.20398143,0.21924347,0.29877684,0.2646566,0.3241476,0.23558478,0.28426942,0.27733245,0.39440474,0.30969957,1.0,0.07044424,0.022440774,0.0985069,0.16581416,0.06263771,0.032713342,0.010160342,0.144401,0.089298435,0.059774697,0.03202457,0.0587404,0.09811102,0.030111855,0.15551627,0.06419174,0.10986504,0.052220583,0.011375172,0.09381528
0.019514197,0.0014883133,0.093406886,0.07171295,0.04805545,0.025435463,0.029878765,0.00992639,-0.0015059037,0.043973118,0.107413046,0.05601077,0.0955245,0.15106569,0.0785086,0.11663504,0.114245914,0.1542891,0.09437209,0.14296292,0.012041085,-0.017280353,0.12224184,0.03415896,0.015962642,-0.009898733,0.031691026,0.09840134,-0.0023196868,0.07044424,1.0,0.3491236,0.31201228,0.34542167,0.4030414,0.37643352,0.34258562,0.2666984,0.34488863,0.36658713,0.061158694,0.02846319,0.050021376,0.029079515,0.19367649,0.017841807,0.16518652,0.038403913,0.0026639127,0.14559333
0.02784836,0.04410206,0.029851615,0.03604668,0.03933098,-0.009567264,-0.012780691,0.0634581,0.04568874,0.053960666,0.08421647,0.055887897,0.09321491,0.08484481,0.12597857,0.12073322,0.13311413,0.15648852,0.10731568,0.1245214,-0.0061059445,-0.009037497,0.12342381,0.045024924,0.005319515,0.0020484212,-0.0073637962,-0.004395593,0.028684977,0.022440774,0.3491236,1.0,0.15455647,0.3536823,0.5028489,0.59610176,0.31400788,0.29116794,0.29624972,0.19182295,0.021820474,0.025301512,0.09117578,0.07180933,0.042136826,0.016716495,0.05139296,0.055236775,0.04065158,0.047887478
0.00940892,0.008945919,0.05068911,0.021466687,0.087779,0.015619476,0.031594872,0.013301704,0.02242246,-0.018165292,0.06340028,0.030338846,0.09534199,0.08649398,0.04575685,0.05439288,0.03052071,0.05663718,0.021620357,0.07468844,0.03811352,0.0727,0.0836135,0.10942492,0.01795567,0.040924847,0.04100162,0.09459863,0.089337856,0.0985069,0.31201228,0.15455647,1.0,0.14350307,0.16924258,0.19669002,0.23824166,0.19555812,0.18067805,0.44841745,0.117097184,0.12065933,0.14755572,0.08795607,0.21173504,0.09084243,0.30344632,0.060576946,0.10805681,0.2022861
0.06867036,0.0839195,0.19631085,0.12535957,0.12976542,0.038675316,0.10371537,0.03523658,0.02819143,0.14054136,0.28630653,0.17954619,0.2399388,0.24598959,0.27705804,0.28892577,0.29391435,0.3720793,0.23294428,0.39071888,0.021712657,0.064526595,0.21397746,0.07548912,0.018858366,0.032895666,0.05105154,0.049436197,0.030163681,0.16581416,0.34542167,0.3536823,0.14350307,1.0,0.35256672,0.42950392,0.27066097,0.36872113,0.2348267,0.21767719,0.06953952,0.041308098,0.062565744,0.010408985,0.12136688,0.052671008,0.12143734,0.003092895,0.046164285,0.032305114
0.056405127,0.032229215,0.112823024,0.09926202,0.102404,0.008372388,0.08336581,0.036670372,0.050599694,0.069715135,0.083841115,0.052710004,0.102819726,0.14766024,0.04763761,0.10515541,0.12315333,0.17722903,0.0914345,0.16472553,-0.018342048,0.02940087,0.14124651,0.06541819,0.020210098,0.04217783,0.022235585,0.107341826,0.038038,0.06263771,0.4030414,0.5028489,0.16924258,0.35256672,1.0,0.42148232,0.34628147,0.3456359,0.45037124,0.22481571,0.0045172838,0.02754844,0.059235197,0.057606053,0.09911948,0.021451142,0.05353807,0.037044406,0.059098568,0.034684375
0.04718338,0.06173286,0.067416534,0.04813671,0.039546523,-0.01666991,0.03121076,0.04926257,0.029044408,0.07563015,0.13159364,0.041676123,0.08901756,0.087226786,0.117215864,0.13494498,0.14118685,0.15275827,0.12014628,0.1263492,0.037431676,0.014157872,0.11976898,0.018066198,0.024351353,0.0039653378,0.017111737,0.033448122,-0.009475556,0.032713342,0.37643352,0.59610176,0.19669002,0.42950392,0.42148232,1.0,0.37944773,0.31494585,0.26264367,0.22165452,-0.007202539,-0.011821504,0.06707553,0.008494708,0.01830106,0.01679241,0.06956495,0.028765773,0.019521192,-0.0015069871
0.03948593,0.05685296,0.030994743,0.076402366,0.05842326,-0.011010169,0.061724104,0.1280179,0.042121027,0.05922938,0.054139435,0.015048143,0.087396435,0.027739383,-0.01253181,0.011398044,0.0565806,0.02918786,0.03907082,0.0213002,0.071131885,0.020919252,0.08351105,0.04017399,0.0076956954,0.023095842,0.034783307,0.07397589,0.033338122,0.010160342,0.34258562,0.31400788,0.23824166,0.27066097,0.34628147,0.37944773,1.0,0.19549364,0.3283625,0.31090668,-0.011557648,0.022294635,0.056091573,0.05404496,0.037919886,0.00893167,0.05124899,-0.0014361877,0.013773084,-0.0030105237
0.011642969,0.057023317,0.17758234,0.12228415,0.117089644,0.06185012,0.08414986,0.023541348,0.043492705,0.11911722,0.18894885,0.040527027,0.16935235,0.17739356,0.16764131,0.14570068,0.23645413,0.24855545,0.15419206,0.25923127,0.1126676,0.11395713,0.2751137,0.101663016,0.09335018,0.024518896,0.11923159,0.12372526,0.05862116,0.144401,0.2666984,0.29116794,0.19555812,0.36872113,0.3456359,0.31494585,0.19549364,1.0,0.19904849,0.24246696,0.051192734,0.03396916,0.07210246,0.029903876,0.11047632,0.047726348,0.121595405,0.019214265,0.022852136,0.056447253
0.035690796,0.049971346,0.11524444,0.025069352,0.09961092,0.0262418,0.066899456,0.053213682,0.02537132,0.04444481,0.07903632,0.057836268,0.08872741,0.066003576,0.06861585,0.057520125,0.13469368,0.12924348,0.052295085,0.111425385,0.033759948,0.081470326,0.09149353,0.04235062,0.02760958,0.1023344,0.027323166,0.12352726,0.053137884,0.089298435,0.34488863,0.29624972,0.18067805,0.2348267,0.45037124,0.26264367,0.3283625,0.19904849,1.0,0.24999589,0.023398595,0.09151683,0.09694508,0.12079338,0.03218012,0.042428266,0.042956892,0.0812558,0.06768412,0.021561904
0.014314672,0.014955634,0.08220134,0.0356515,0.043428466,0.016503382,0.009264695,0.030019192,0.007931711,0.04304715,0.055599693,0.06495219,0.020919498,0.08663476,0.018126674,0.040712424,0.057437632,0.07338202,0.0025976743,0.08698055,0.035362963,0.035266954,0.08468362,0.044192128,0.009750003,0.037325595,0.035275433,0.06806575,0.028241504,0.059774697,0.36658713,0.19182295,0.44841745,0.21767719,0.22481571,0.22165452,0.31090668,0.24246696,0.24999589,1.0,0.14133032,0.096761435,0.051088024,0.04923154,0.22517283,0.021474028,0.22507605,0.13154064,0.06399175,0.15511546
0.055970334,0.07561439,0.04436042,0.0659532,0.06159691,0.16350166,0.018137213,0.05872832,0.12747681,0.073576696,0.017922562,0.02256074,0.056270983,0.02830027,0.09842042,0.051837467,0.027700674,0.04201496,0.017020153,0.029077535,0.07344854,0.025515467,0.027201807,-0.009399313,0.03927442,0.07711912,0.018976534,0.009435791,0.018831087,0.03202457,0.061158694,0.021820474,0.117097184,0.06953952,0.0045172838,-0.007202539,-0.011557648,0.051192734,0.023398595,0.14133032,1.0,0.35529545,0.28934386,0.28221968,0.3832333,0.30350003,0.42030773,0.6662185,0.2069214,0.2824675
0.035577092,0.04769253,0.046221904,0.096132345,0.052242067,0.17171809,-0.018100906,0.08546816,0.11319083,0.07385381,0.15043408,0.03047431,0.10037287,0.0273434,0.1688461,0.14189042,0.09974802,0.08254439,0.10815268,0.059062235,0.0964167,0.052128557,0.014564585,-0.017512651,0.045925602,0.021355856,0.06632182,-0.007436993,0.032301992,0.0587404,0.02846319,0.025301512,0.12065933,0.041308098,0.02754844,-0.011821504,0.022294635,0.03396916,0.09151683,0.096761435,0.35529545,1.0,0.2612076,0.7629709,0.33077583,0.344247,0.3992319,0.32782507,0.18076958,0.33423734
0.12248247,0.1083648,0.05175694,0.03304629,0.12116159,0.14807148,0.07050399,0.062123895,0.09807352,0.06898388,0.026178548,0.03725255,0.039264813,0.015476214,0.042170648,0.023371374,0.0141370045,0.022686645,0.00582594,0.044310175,0.068955295,0.13419841,0.05323763,0.07055424,0.06930248,0.082972646,0.07450014,0.08803235,0.1688413,0.09811102,0.050021376,0.09117578,0.14755572,0.062565744,0.059235197,0.06707553,0.056091573,0.07210246,0.09694508,0.051088024,0.28934386,0.2612076,1.0,0.30605265,0.3355936,0.7455264,0.18004708,0.20733449,0.25329414,0.48410353
