I am the life of the party.,I don't talk a lot.,I feel comfortable around people.,I keep in the background.,I start conversations.,I have little to say.,I talk to a lot of different people at parties.,I don't like to draw attention to myself.,I don't mind being the center of attention.,I am quiet around strangers.,I get stressed out easily.,I am relaxed most of the time.,I worry about things.,I seldom feel blue.,I am easily disturbed.,I get upset easily.,I change my mood a lot.,I have frequent mood swings.,I get irritated easily.,I often feel blue.,I feel little concern for others.,I am interested in people.,I insult people.,I sympathize with others' feelings.,I am not interested in other people's problems.,I have a soft heart.,I am not really interested in others.,I take time out for others.,I feel others' emotions.,I make people feel at ease.,I am always prepared.,I leave my belongings around.,I pay attention to details.,I make a mess of things.,I get chores done right away.,I often forget to put things back in their proper place.,I like order.,I shirk my duties.,I follow a schedule.,I am exacting in my work.,I have a rich vocabulary.,I have difficulty understanding abstract ideas.,I have a vivid imagination.,I am not interested in abstract ideas.,I have excellent ideas.,I do not have a good imagination.,I am quick to understand things.,I use difficult words.,I spend time reflecting on things.,I am full of ideas.
0.80480886,0.8451502,0.85111576,0.8374325,0.8336398,0.8180326,0.78504336,0.85273194,0.8428491,0.8444786,1.0,0.8755405,0.85228056,0.85493946,0.8975016,0.9314584,0.8642099,0.8751857,0.9324255,0.837874,0.8526674,0.8091823,0.8235414,0.8183609,0.8341625,0.86224425,0.83208585,0.84525096,0.8302833,0.8746544,0.8220856,0.83897763,0.8320741,0.8405673,0.8679961,0.82566947,0.81057155,0.8344848,0.83357924,0.83054113,0.8280532,0.8345914,0.8242214,0.82437485,0.811835,0.80935854,0.8618315,0.8542767,0.8398914,0.8156372
0.8088616,0.8554207,0.85712284,0.84292704,0.8305315,0.7946429,0.80955654,0.835543,0.84768623,0.8552313,0.8755405,1.0,0.8215775,0.84645873,0.8337726,0.83347565,0.8625003,0.85805273,0.8361335,0.8664104,0.8497717,0.7913863,0.7924602,0.8205608,0.8194248,0.84344643,0.82809746,0.8584548,0.81768054,0.8599388,0.82773143,0.84358674,0.8376125,0.8211744,0.8247936,0.83727545,0.81195784,0.80465156,0.8377755,0.80936545,0.81987023,0.7945877,0.8266413,0.8061252,0.7979536,0.7970766,0.8240103,0.81014866,0.870824,0.8154931
0.79958254,0.83995926,0.83108944,0.8309536,0.84368354,0.8367463,0.804398,0.8357028,0.8117022,0.8293455,0.85228056,0.8215775,1.0,0.8230377,0.8559164,0.84948516,0.8541647,0.849602,0.8488498,0.82342434,0.8513707,0.85095173,0.8290153,0.84555554,0.84800756,0.81686014,0.8367406,0.82592237,0.86235464,0.8171917,0.82374656,0.84799814,0.86474216,0.88696474,0.8121402,0.8363623,0.8030477,0.8330994,0.82816416,0.8087612,0.81656617,0.84494615,0.8268018,0.83627605,0.8403913,0.8397003,0.8644894,0.8683906,0.88364744,0.8598032
0.7941057,0.85442114,0.8175947,0.8307421,0.8053356,0.83650243,0.7719971,0.8462902,0.82020396,0.8344227,0.85493946,0.84645873,0.8230377,1.0,0.83860105,0.8386031,0.8356842,0.8375967,0.84318167,0.93779975,0.85677004,0.78603894,0.7937879,0.79852223,0.8227189,0.8409958,0.8423817,0.8047346,0.8083558,0.8200595,0.7896367,0.8130073,0.8023927,0.8013042,0.7952494,0.8350272,0.7788553,0.8014816,0.80851734,0.7991322,0.7931261,0.82864094,0.8209945,0.83138937,0.7645932,0.8419299,0.81804544,0.8223588,0.8192792,0.7799236
0.7975833,0.82585084,0.8376241,0.8296245,0.82188255,0.83729255,0.77885234,0.83751243,0.8171419,0.83562535,0.8975016,0.8337726,0.8559164,0.83860105,1.0,0.916326,0.84761775,0.84885806,0.9089473,0.8281748,0.84150934,0.84013987,0.83545935,0.8158067,0.82980937,0.85222065,0.8276193,0.7911667,0.82490015,0.8476296,0.81020194,0.835883,0.83477116,0.84420985,0.8432676,0.80988353,0.81671953,0.8264008,0.8311212,0.83299917,0.81682724,0.83050066,0.8480461,0.81228596,0.8271738,0.84301245,0.8479109,0.8639959,0.8142563,0.8367933
0.789033,0.8255013,0.8240528,0.81733644,0.82584673,0.8174177,0.7799364,0.8381352,0.8086935,0.8206901,0.9314584,0.83347565,0.84948516,0.8386031,0.916326,1.0,0.8626367,0.8669751,0.95484424,0.827094,0.837749,0.81276286,0.8499982,0.828721,0.8378272,0.8480965,0.8294495,0.8055968,0.8484023,0.8429464,0.8115575,0.82773197,0.8167565,0.84283096,0.8536738,0.82783943,0.7997357,0.81449836,0.81966007,0.81324995,0.81716347,0.84197706,0.8120259,0.81987125,0.8112195,0.82088286,0.85555756,0.87028915,0.82516724,0.8159222
0.8070319,0.84289706,0.84689695,0.82214904,0.8451182,0.8006325,0.8557773,0.84559083,0.82764703,0.8220771,0.8642099,0.8625003,0.8541647,0.8356842,0.84761775,0.8626367,1.0,0.9384863,0.8550655,0.8759306,0.8238069,0.82829833,0.84577525,0.8553938,0.8339434,0.8355008,0.83514124,0.8427379,0.87180424,0.8198019,0.8205595,0.83213735,0.8427683,0.8536449,0.8222598,0.8362706,0.81757677,0.8217733,0.83783495,0.8054267,0.83136714,0.82276523,0.8372315,0.8054437,0.8296324,0.8320199,0.8310791,0.85549146,0.8463163,0.8451838
0.80473673,0.8258447,0.83133996,0.8233798,0.82924694,0.790974,0.83554655,0.8434383,0.81723315,0.8262975,0.8751857,0.85805273,0.849602,0.8375967,0.84885806,0.8669751,0.9384863,1.0,0.85861284,0.8749717,0.80867946,0.81938726,0.8408719,0.8467788,0.82746756,0.8386314,0.8260711,0.8378486,0.8643923,0.8163449,0.8135943,0.83605576,0.82456017,0.8458611,0.82753694,0.8477479,0.8123217,0.828004,0.83641523,0.8086749,0.83970785,0.83752036,0.8470517,0.8068279,0.8240252,0.8325116,0.82558954,0.85272974,0.8377601,0.83367103
0.79800165,0.8350514,0.83967406,0.8244392,0.83393705,0.81986195,0.78652596,0.84806436,0.8175141,0.8300492,0.9324255,0.8361335,0.8488498,0.84318167,0.9089473,0.95484424,0.8550655,0.85861284,1.0,0.8368952,0.83947736,0.8262096,0.8586955,0.8229023,0.8416849,0.84150136,0.8354809,0.8059731,0.83605075,0.8523202,0.817493,0.83252984,0.8269153,0.84502006,0.8653339,0.8281594,0.8166334,0.8368109,0.8293097,0.8274006,0.8303153,0.83949745,0.82528216,0.8264071,0.81500214,0.82417053,0.8552061,0.86975163,0.81692773,0.82671386
0.7975128,0.8075684,0.84317046,0.8292462,0.8236503,0.785047,0.80901265,0.803172,0.8073782,0.8037356,0.837874,0.8664104,0.82342434,0.93779975,0.8281748,0.827094,0.8759306,0.8749717,0.8368952,1.0,0.8101627,0.8025574,0.80492646,0.82959276,0.7816228,0.83497876,0.7900337,0.81922114,0.84205234,0.82897663,0.8196225,0.80537635,0.82520866,0.8042844,0.80385804,0.82656854,0.81293875,0.79765403,0.823803,0.8097494,0.8216677,0.8059753,0.84196395,0.77306557,0.80190957,0.80060756,0.829865,0.8226285,0.83245766,0.8130551
0.8091271,0.8580288,0.88379776,0.83143556,0.8250613,0.8444694,0.80455077,0.85851127,0.863088,0.8996025,0.8526674,0.8497717,0.8513707,0.85677004,0.84150934,0.837749,0.8238069,0.80867946,0.83947736,0.8101627,1.0,0.84142154,0.8323732,0.88606393,0.9254463,0.8481102,0.93630284,0.8771926,0.88265973,0.88669133,0.8174066,0.836151,0.83525443,0.81603724,0.8166976,0.79248554,0.80828136,0.8097766,0.81792134,0.7938968,0.7985475,0.7906272,0.8162822,0.864365,0.7959504,0.8148859,0.82566756,0.8051326,0.83169246,0.8041916
0.8208459,0.82544494,0.86570466,0.8158366,0.86911047,0.81539917,0.8458204,0.81530416,0.8300143,0.8516886,0.8091823,0.7913863,0.85095173,0.78603894,0.84013987,0.81276286,0.82829833,0.81938726,0.8262096,0.8025574,0.84142154,1.0,0.85489196,0.8566652,0.84231573,0.82065505,0.8644377,0.8474738,0.8531346,0.85195994,0.80563855,0.8048496,0.8462201,0.8205976,0.7964836,0.77143925,0.82634974,0.8123424,0.8226629,0.8039929,0.81933904,0.81058836,0.83340514,0.8039451,0.846963,0.81382376,0.8406314,0.8290156,0.8250205,0.8384527
0.81704515,0.8255213,0.8352519,0.8074049,0.85100675,0.80861,0.8473788,0.80582964,0.7778035,0.8441578,0.8235414,0.7924602,0.8290153,0.7937879,0.83545935,0.8499982,0.84577525,0.8408719,0.8586955,0.80492646,0.8323732,0.85489196,1.0,0.8547796,0.84054244,0.79566306,0.8414278,0.84845847,0.85763896,0.83482116,0.7829936,0.8260111,0.8129398,0.8599797,0.80404043,0.8131729,0.809219,0.8457042,0.8209768,0.8245862,0.8293394,0.82057244,0.8158174,0.8026574,0.83113074,0.8359843,0.8065526,0.88183373,0.8266944,0.825152
0.8038028,0.7974802,0.8791981,0.80492574,0.8314363,0.7967704,0.836818,0.80870104,0.8294598,0.8452999,0.8183609,0.8205608,0.84555554,0.79852223,0.8158067,0.828721,0.8553938,0.8467788,0.8229023,0.82959276,0.88606393,0.8566652,0.8547796,1.0,0.88324904,0.84387773,0.8639918,0.8820777,0.9438749,0.8678788,0.81695074,0.8198589,0.8453696,0.82338256,0.8124186,0.7933884,0.83694816,0.81108904,0.82783806,0.8109096,0.83083373,0.8127421,0.8249482,0.81031495,0.8328695,0.7990525,0.8498535,0.8327042,0.8494844,0.8284774
0.80423063,0.85703886,0.8475717,0.8099293,0.82251227,0.81754094,0.82167774,0.89986414,0.86535347,0.8636051,0.8341625,0.8194248,0.84800756,0.8227189,0.82980937,0.8378272,0.8339434,0.82746756,0.8416849,0.7816228,0.9254463,0.84231573,0.84054244,0.88324904,1.0,0.8066226,0.952288,0.85003895,0.8644907,0.8320218,0.79230285,0.8348734,0.82010525,0.8310244,0.7993357,0.80741477,0.7933177,0.8089866,0.80924577,0.7844356,0.79124874,0.81420636,0.79560006,0.9045376,0.7980551,0.83947325,0.8222052,0.8377035,0.82648915,0.8023612
0.7970318,0.82493937,0.84868973,0.83677053,0.8269114,0.82885075,0.7695528,0.8037388,0.8321856,0.83774054,0.86224425,0.84344643,0.81686014,0.8409958,0.85222065,0.8480965,0.8355008,0.8386314,0.84150136,0.83497876,0.8481102,0.82065505,0.79566306,0.84387773,0.8066226,1.0,0.80901796,0.82805246,0.8463352,0.87623006,0.81887484,0.8163921,0.832379,0.8152229,0.835031,0.78283775,0.8287689,0.79867357,0.84355974,0.8196847,0.8375817,0.791286,0.84965515,0.78570604,0.821038,0.805878,0.8431267,0.827977,0.8213238,0.82210505
0.8074108,0.88492006,0.8527425,0.8224223,0.82127213,0.84255874,0.824241,0.9045933,0.8522605,0.8862818,0.83208585,0.82809746,0.8367406,0.8423817,0.8276193,0.8294495,0.83514124,0.8260711,0.8354809,0.7900337,0.93630284,0.8644377,0.8414278,0.8639918,0.952288,0.80901796,1.0,0.8646781,0.8582599,0.8250127,0.78942025,0.8343103,0.8103785,0.8217101,0.7985206,0.80646956,0.7833342,0.8064408,0.80194235,0.7817206,0.79031545,0.81956416,0.8040153,0.902451,0.7825096,0.85826147,0.81598616,0.8215027,0.82477725,0.79269534
0.81983775,0.8280645,0.86758673,0.8269629,0.8326282,0.8006589,0.83922887,0.810417,0.8216532,0.87050927,0.84525096,0.8584548,0.82592237,0.8047346,0.7911667,0.8055968,0.8427379,0.8378486,0.8059731,0.81922114,0.8771926,0.8474738,0.84845847,0.8820777,0.85003895,0.82805246,0.8646781,1.0,0.88699234,0.8642462,0.8132709,0.84081,0.84461963,0.83732605,0.83577955,0.80200404,0.8202934,0.8264631,0.850229,0.80917966,0.82610536,0.79844236,0.8270369,0.79075456,0.82992995,0.8084025,0.8327848,0.82461846,0.8939139,0.8264354
0.8106528,0.80426306,0.8771498,0.80738294,0.8339137,0.7970557,0.83446,0.8079766,0.80486065,0.85182935,0.8302833,0.81768054,0.86235464,0.8083558,0.82490015,0.8484023,0.87180424,0.8643923,0.83605075,0.84205234,0.88265973,0.8531346,0.85763896,0.9438749,0.8644907,0.8463352,0.8582599,0.88699234,1.0,0.86517906,0.80988467,0.8269196,0.8421428,0.83279073,0.81051624,0.79627484,0.8157966,0.81081176,0.814575,0.80590254,0.8240016,0.80784255,0.8341017,0.790823,0.8336065,0.80913186,0.84522873,0.8381064,0.85135436,0.8380876
0.8261462,0.8167853,0.9252866,0.8411867,0.84136766,0.80463165,0.81504196,0.79819465,0.85571426,0.87681216,0.8746544,0.8599388,0.8171917,0.8200595,0.8476296,0.8429464,0.8198019,0.8163449,0.8523202,0.82897663,0.88669133,0.85195994,0.83482116,0.8678788,0.8320218,0.87623006,0.8250127,0.8642462,0.86517906,1.0,0.8325632,0.84526503,0.84992635,0.8323613,0.85502726,0.7931556,0.84188646,0.8109582,0.8328197,0.83967686,0.82369435,0.78650206,0.83488333,0.78586733,0.8282285,0.7774898,0.8694803,0.8115111,0.82792217,0.8325849
0.8164487,0.79192287,0.83663386,0.8719266,0.8333241,0.7979887,0.7856893,0.7909606,0.83282745,0.8129686,0.8220856,0.82773143,0.82374656,0.7896367,0.81020194,0.8115575,0.8205595,0.8135943,0.817493,0.8196225,0.8174066,0.80563855,0.7829936,0.81695074,0.79230285,0.81887484,0.78942025,0.8132709,0.80988467,0.8325632,1.0,0.823209,0.86966574,0.81213516,0.8413462,0.8050114,0.8278611,0.80911565,0.8617349,0.82952267,0.8294434,0.7697648,0.8258892,0.78202367,0.8461805,0.77539575,0.841099,0.81254905,0.821756,0.86029315
0.8115315,0.8240388,0.8500813,0.84779626,0.8233756,0.81972885,0.7922799,0.82635856,0.8121808,0.87183154,0.83897763,0.84358674,0.84799814,0.8130073,0.835883,0.82773197,0.83213735,0.83605576,0.83252984,0.80537635,0.836151,0.8048496,0.8260111,0.8198589,0.8348734,0.8163921,0.8343103,0.84081,0.8269196,0.84526503,0.823209,1.0,0.84043115,0.87532634,0.84118485,0.86150306,0.80681485,0.8480907,0.8353316,0.81957215,0.82432336,0.80814666,0.82138664,0.8184965,0.82090193,0.8141877,0.8291242,0.8203195,0.8498098,0.8401784
0.8168245,0.82366174,0.83833396,0.8734904,0.84885705,0.8044964,0.82183915,0.8271769,0.8666576,0.82978415,0.8320741,0.8376125,0.86474216,0.8023927,0.83477116,0.8167565,0.8427683,0.82456017,0.8269153,0.82520866,0.83525443,0.8462201,0.8129398,0.8453696,0.82010525,0.832379,0.8103785,0.84461963,0.8421428,0.84992635,0.86966574,0.84043115,1.0,0.8488339,0.8405393,0.8239811,0.84118795,0.8358359,0.8837634,0.85595983,0.8424255,0.81542176,0.8393949,0.8113034,0.85065097,0.7939224,0.8710184,0.8413382,0.88955545,0.8551141
0.8276217,0.839013,0.819762,0.8326675,0.8404584,0.8244219,0.8201725,0.8195221,0.7956286,0.8251252,0.8405673,0.8211744,0.88696474,0.8013042,0.84420985,0.84283096,0.8536449,0.8458611,0.84502006,0.8042844,0.81603724,0.8205976,0.8599797,0.82338256,0.8310244,0.8152229,0.8217101,0.83732605,0.83279073,0.8323613,0.81213516,0.87532634,0.8488339,1.0,0.858443,0.8499727,0.81401855,0.85956043,0.8521288,0.841766,0.8399558,0.83324414,0.8341733,0.8164112,0.8389463,0.84715754,0.8510546,0.87165165,0.855132,0.86859226
0.80644006,0.8142401,0.830788,0.81970483,0.83061177,0.7847648,0.7787686,0.80141324,0.8220492,0.8213261,0.8679961,0.8247936,0.8121402,0.7952494,0.8432676,0.8536738,0.8222598,0.82753694,0.8653339,0.80385804,0.8166976,0.7964836,0.80404043,0.8124186,0.7993357,0.835031,0.7985206,0.83577955,0.81051624,0.85502726,0.8413462,0.84118485,0.8405393,0.858443,1.0,0.82573545,0.82553554,0.8601976,0.85523945,0.85786813,0.83949393,0.791007,0.82794434,0.793518,0.8304549,0.7874048,0.8775978,0.80915594,0.82493734,0.8304276
0.768962,0.8120268,0.7917716,0.8191627,0.78871554,0.78512776,0.79629403,0.8381861,0.80164695,0.81508017,0.82566947,0.83727545,0.8363623,0.8350272,0.80988353,0.82783943,0.8362706,0.8477479,0.8281594,0.82656854,0.79248554,0.77143925,0.8131729,0.7933884,0.80741477,0.78283775,0.80646956,0.80200404,0.79627484,0.7931556,0.8050114,0.86150306,0.8239811,0.8499727,0.82573545,1.0,0.78950953,0.8251598,0.8028928,0.81706107,0.7982623,0.8403412,0.7884907,0.8069958,0.7840741,0.82298315,0.81975704,0.8337704,0.8463091,0.7968471
0.8013146,0.7820885,0.84773797,0.816388,0.8299672,0.79502755,0.78046155,0.80037206,0.8412238,0.78869027,0.81057155,0.81195784,0.8030477,0.7788553,0.81671953,0.7997357,0.81757677,0.8123217,0.8166334,0.81293875,0.80828136,0.82634974,0.809219,0.83694816,0.7933177,0.8287689,0.7833342,0.8202934,0.8157966,0.84188646,0.8278611,0.80681485,0.84118795,0.81401855,0.82553554,0.78950953,1.0,0.82550144,0.8677509,0.82349515,0.8250985,0.7797745,0.8300972,0.78247625,0.83661544,0.7716568,0.8316651,0.8090415,0.80931115,0.82972586
0.8275336,0.8217416,0.8043238,0.8259038,0.8347702,0.8122577,0.7953406,0.8252534,0.81260824,0.8187774,0.8344848,0.80465156,0.8330994,0.8014816,0.8264008,0.81449836,0.8217733,0.828004,0.8368109,0.79765403,0.8097766,0.8123424,0.8457042,0.81108904,0.8089866,0.79867357,0.8064408,0.8264631,0.81081176,0.8109582,0.80911565,0.8480907,0.8358359,0.85956043,0.8601976,0.8251598,0.82550144,1.0,0.8608791,0.8665337,0.8262652,0.81640595,0.8143336,0.80458546,0.821136,0.8077006,0.8197987,0.8457379,0.8271057,0.8302093
0.823253,0.8267393,0.82685626,0.86754376,0.85137033,0.8027879,0.79150504,0.82064086,0.818075,0.80917597,0.83357924,0.8377755,0.82816416,0.80851734,0.8311212,0.81966007,0.83783495,0.83641523,0.8293097,0.823803,0.81792134,0.8226629,0.8209768,0.82783806,0.80924577,0.84355974,0.80194235,0.850229,0.814575,0.8328197,0.8617349,0.8353316,0.8837634,0.8521288,0.85523945,0.8028928,0.8677509,0.8608791,1.0,0.8581125,0.83398026,0.80435115,0.8370897,0.8012981,0.8347695,0.7977665,0.83845603,0.83808607,0.8462294,0.83724177
0.82136834,0.8010293,0.8264227,0.84164894,0.8123368,0.7933722,0.7871213,0.79091024,0.81305236,0.8004272,0.83054113,0.80936545,0.8087612,0.7991322,0.83299917,0.81324995,0.8054267,0.8086749,0.8274006,0.8097494,0.7938968,0.8039929,0.8245862,0.8109096,0.7844356,0.8196847,0.7817206,0.80917966,0.80590254,0.83967686,0.82952267,0.81957215,0.85595983,0.841766,0.85786813,0.81706107,0.82349515,0.8665337,0.8581125,1.0,0.8461878,0.81389636,0.83107764,0.7827538,0.8299071,0.79323393,0.8483783,0.8358362,0.8262576,0.8366361
0.815671,0.82850724,0.82774246,0.82165325,0.83928335,0.81460387,0.83052903,0.78544533,0.8113495,0.80955374,0.8280532,0.81987023,0.81656617,0.7931261,0.81682724,0.81716347,0.83136714,0.83970785,0.8303153,0.8216677,0.7985475,0.81933904,0.8293394,0.83083373,0.79124874,0.8375817,0.79031545,0.82610536,0.8240016,0.82369435,0.8294434,0.82432336,0.8424255,0.8399558,0.83949393,0.7982623,0.8250985,0.8262652,0.83398026,0.8461878,1.0,0.8241952,0.8639686,0.7970662,0.86573225,0.81353337,0.86193204,0.88241684,0.8452179,0.87010026
0.77853847,0.82227474,0.7901582,0.7951677,0.8061666,0.8204613,0.8058476,0.8264151,0.79041207,0.80178237,0.8345914,0.7945877,0.84494615,0.82864094,0.83050066,0.84197706,0.82276523,0.83752036,0.83949745,0.8059753,0.7906272,0.81058836,0.82057244,0.8127421,0.81420636,0.791286,0.81956416,0.79844236,0.80784255,0.78650206,0.7697648,0.80814666,0.81542176,0.83324414,0.791007,0.8403412,0.7797745,0.81640595,0.80435115,0.81389636,0.8241952,1.0,0.8371857,0.89913625,0.8473749,0.87785786,0.84860027,0.8755131,0.83012944,0.8325207
0.83551526,0.81665254,0.83887255,0.83631194,0.8357882,0.8183118,0.8109625,0.7898868,0.8154267,0.8278587,0.8242214,0.8266413,0.8268018,0.8209945,0.8480461,0.8120259,0.8372315,0.8470517,0.82528216,0.84196395,0.8162822,0.83340514,0.8158174,0.8249482,0.79560006,0.84965515,0.8040153,0.8270369,0.8341017,0.83488333,0.8258892,0.82138664,0.8393949,0.8341733,0.82794434,0.7884907,0.8300972,0.8143336,0.8370897,0.83107764,0.8639686,0.8371857,1.0,0.81453854,0.8816617,0.8848885,0.83480334,0.8289791,0.84016967,0.8754133
